master_product_id,canonical_name,representative_name,primary_barcode,barcodes,barcode_norms,representative_image_url,image_keys,stores_count,stores,offers_count,match_methods,needs_review,review_reason,offer_names,offer_units
MP006344,Glade Relaxing Zen légfrissítő aeroszol 300 ml,Glade Relaxing Zen légfrissítő aeroszol 300 ml,5000204539400,05000204539400;5000204539400;5000204983388,5000204539400;5000204983388,https://imageproxy.wolt.com/assets/69b1adc3649ecdda9f3fe0e2,https://digitalcontent.api.tesco.com/v2/media/ghs/1dee5a51-3926-410c-a331-e8ada45a1521/41cb0aee-b8b0-4edc-b595-650b15814c23_1705518134.jpeg;https://imageproxy.wolt.com/assets/689c48a1f18c6aaa8030f953;https://imageproxy.wolt.com/assets/69b1adc3649ecdda9f3fe0e2,2,Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Glade Relaxing Zen légfrissítő aeroszol 300 ml | Glade Relaxing Zen légfrissítő aeroszol 300 ml | Glade Relaxing Zen légfrissítő aeroszol 300 ml,Spar: 300.0 ml | Spar: 300.0 ml | Tesco: 300.0 ml
MP006375,Glamour,Glamour,9771785997007,09771785997007;9771785997007,9771785997007,https://imageproxy.wolt.com/assets/69e6be64609eafedc63ffc84,https://digitalcontent.api.tesco.com/v2/media/ghs/3ae645d6-a1f8-4af8-bf03-9dc51715b884/dede96d7-c3d0-45f6-85d1-ef572528910a_1295157803.jpeg;https://imageproxy.wolt.com/assets/69e6be64609eafedc63ffc84,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Glamour | Glamour,Prima: 357.0 g | Tesco: 1.0 db
MP006427,Globus csípős ketchup 470 g,Globus csípős ketchup 470 g,8711200405923,08721317742439;8711200405923,8711200405923;8721317742439,https://imageproxy.wolt.com/assets/69d83da9f17312ee6578f181,https://digitalcontent.api.tesco.com/v2/media/ghs/9aeabb19-263b-43da-857d-cf98c48ea4b3/d6330f0a-3604-47cf-b1f1-751ead3ca9f9_1089657745.jpeg;https://imageproxy.wolt.com/assets/69d83da9f17312ee6578f181,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;azonos_kép_eltérő_vonalkód,Globus csípős ketchup 470 g | Globus csípős ketchup 470 g | Globus csípős ketchup 470 g,Spar: 470.0 g | Prima: 470.0 g | Tesco: 470.0 g
MP006437,Globus Light ketchup 460 g,Globus Light ketchup 460 g,8720182818669,08721317739484;8720182818669,8720182818669;8721317739484,https://imageproxy.wolt.com/assets/69d83da2f17312ee6578f17c,https://digitalcontent.api.tesco.com/v2/media/ghs/55a89ba4-6a46-4c97-8dce-395731d1e31a/837e834d-3753-4a42-a3b8-5b20982026e5_1728232402.jpeg;https://imageproxy.wolt.com/assets/69d83da2f17312ee6578f17c,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;azonos_kép_eltérő_vonalkód,Globus Light ketchup 460 g | Globus Light ketchup 460 g | Globus light ketchup 460 g,Spar: 460.0 g | Prima: 460.0 g | Tesco: 460.0 g
MP006447,Globus mustár 500 g,Globus mustár 500 g,8593838918163,08593838918163;08720182793980;8593838918163;8720182793980,8593838918163;8720182793980,https://imageproxy.wolt.com/assets/68d1444d96bcfcad1bd5d8c8,https://digitalcontent.api.tesco.com/v2/media/ghs/86c6a416-0121-4e32-bfc4-64fcf284538a/2238e808-8740-4a01-99f5-b3eeb7eddc51_1371226182.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/d6688b5c-3c87-458e-97ea-28f3660690df/c80a7f43-9c6d-4177-82f2-51785324ecb7_1024988732.jpeg;https://imageproxy.wolt.com/assets/68d1444d96bcfcad1bd5d8c8;https://imageproxy.wolt.com/assets/69d83dadf17312ee6578f184,3,Prima;Spar;Tesco,5,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Globus klasszikus ízű mustár 440 g | Globus mustár 500 g | Globus mustár 440g | Globus mustár 500 g | Globus klasszikus ízű mustár 440 g,Spar: 440.0 g | Spar: 500.0 g | Prima: 440.0 g | Tesco: 500.0 g | Tesco: 440.0 g
MP006610,Golden alma lédig,Golden alma lédig,2878730000000,02878730000000,2878730000000,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/1b7f0a32-cc33-11f0-b78e-befa11a55c85_37897000.jpg,https://digitalcontent.api.tesco.com/v2/media/ghs/51c633aa-2f88-45f7-a7b0-ec76cfab55e3/fdc30355-4f8d-4795-83e6-fa1c013f4d7c.jpeg;https://imageproxy.wolt.com/assets/692eb4357e111a7234863bdf;https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/1b7f0a32-cc33-11f0-b78e-befa11a55c85_37897000.jpg,3,Prima;Spar;Tesco,3,same_exact_name;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Golden alma lédig | Golden alma lédig | Golden alma lédig,Spar: 150.0 g | Prima: 500.0 g | Tesco: 165.577 g
MP006686,"Grant's kevert skót whisky 40% 0,7 l","Grant's kevert skót whisky 40% 0,7 l",5010327200132,05010327200132;05010327254074;5010327200132,5010327200132;5010327254074,https://imageproxy.wolt.com/assets/689b779187a8f04a4a7d82b9,https://digitalcontent.api.tesco.com/v2/media/ghs/6c574fa6-2468-4b71-b724-ca452f33297e/465d5422-af1c-40d4-a03c-ff5e69d6a27a_1209578069.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/7cbcbcf3-6bde-4b82-b14e-3c770ac9d55e/65a4e348-0ec3-458b-b67f-5a00f14ee34c_587542474.jpeg;https://imageproxy.wolt.com/assets/689b779187a8f04a4a7d82b9,3,Prima;Spar;Tesco,4,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,"Grant's kevert skót whisky 40% 0,7 l | Grant's kevert skót whisky 40% 0,7 l | Grant's kevert skót whisky 40% 0,7 l | Grant's 8 kevert skót whisky 40% 0,7 l",Spar: 700.0 ml | Prima: 700.0 ml | Tesco: 700.0 ml | Tesco: 700.0 ml
MP006702,Green House édes-savanyú gyöngyhagyma 320 g,Green House édes-savanyú gyöngyhagyma 320 g,5997393100699,05997393100699;5997393100699,5997393100699,https://imageproxy.wolt.com/assets/689b83cc87a8f04a4a7d95b9,https://digitalcontent.api.tesco.com/v2/media/ghs/19b1c0ce-9171-40c4-bdb1-bbe4f2c210c4/98e6eb7a-451b-46b7-99ab-762d7edbd171.jpeg;https://imageproxy.wolt.com/assets/689b83cc87a8f04a4a7d95b9,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Green House édes-savanyú gyöngyhagyma 320 g | Green House édes-savanyú gyöngyhagyma 320 g,Spar: 180.0 g | Tesco: 320.0 g
MP006793,Gullón gluténmentes keksz csokoládé darabokkal 200 g,Gullón gluténmentes keksz csokoládé darabokkal 200 g,8410376017342,08410376017342;8410376017342;8410376061772,8410376017342;8410376061772,https://imageproxy.wolt.com/assets/66793bd31e3f1c4c3a012eb9,https://digitalcontent.api.tesco.com/v2/media/ghs/e380ba42-48eb-462e-b15b-97967034f715/57dc7720-d800-4795-a2d8-ba544d72a9e0_228166676.jpeg;https://imageproxy.wolt.com/assets/66793bd31e3f1c4c3a012eb9;https://imageproxy.wolt.com/assets/689ba1b287a8f04a4a7db4f0,3,Prima;Spar;Tesco,4,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Gullón gluténmentes keksz csokoládé darabokkal 200 g | Gullón gluténmentes keksz csokoládé darabokkal 5 x 44 g (220 g) | Gullón gluténmentes keksz csokoládé darabokkal 5 x 44 g (220 g) | Gullón gluténmentes keksz csokoládé darabokkal 200 g,Spar: 200.0 g | Spar: 220.0 g | Prima: 220.0 g | Tesco: 200.0 g
MP006882,Gyulai sertés májas,Gyulai sertés májas,2803720000000,02803720000000;5998001656164,2803720000000;5998001656164,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5983185a-cc33-11f0-95c2-a686a83849eb_377009002.jpg,https://digitalcontent.api.tesco.com/v2/media/ghs/1688589f-4c47-4525-bb4b-6ac173e80230/c3a83e7f-0adc-4c06-954f-62817d5d88ab.jpeg;https://imageproxy.wolt.com/assets/692eb4317e111a7234863bba;https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5983185a-cc33-11f0-95c2-a686a83849eb_377009002.jpg,3,Prima;Spar;Tesco,3,same_barcode;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Gyulai sertés májas 125 g | Gyulai májas laktózmentes 125g | Gyulai sertés májas,Spar: 125.0 g | Prima: 125.0 g | Tesco: 100.0 g
MP006883,Gyulai sertés májas 200 g,Gyulai sertés májas 200 g,5998001656225,05998001656959;5998001656225,5998001656225;5998001656959,https://imageproxy.wolt.com/assets/6936de666a20cce120707ece,https://digitalcontent.api.tesco.com/v2/media/ghs/ddbd0a7e-5a1f-408b-8d8b-deff555a6001/60385652-c249-45b2-b5fe-0e632fa7d8db.jpeg;https://imageproxy.wolt.com/assets/6936de666a20cce120707ece,2,Prima;Tesco,2,same_name_core_compatible_pack,true,több_normalizált_vonalkód,Gyulai sertés májas 250 g | Gyulai sertés májas 200 g,Prima: 250.0 g | Tesco: 200.0 g
MP006888,Gyömbér lédig,Gyömbér lédig,2822560000000,02822560000000,2822560000000,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/199a6920-f53a-11f0-97f3-d2a08ce2e770_170827__1_.jpg,https://digitalcontent.api.tesco.com/v2/media/ghs/27af505f-e73b-488a-b24d-7a080557f366/0005b19c-773f-42ea-a0ef-9ea58b62ba78_1719080913.jpeg;https://wolt-menu-images-cdn.wolt.com/menu-images/5fc5236286cb8e796a007932/173e1fae-c7e4-11ed-a21f-daaac9a0676c_10000156113.jpeg;https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/199a6920-f53a-11f0-97f3-d2a08ce2e770_170827__1_.jpg,3,Prima;Spar;Tesco,3,same_exact_name;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Gyömbér lédig | Gyömbér lédig | Gyömbér lédig,Spar: 200.0 g | Prima: 100.0 g | Tesco: 100.0 g
MP006942,Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g,Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g,5997505321400,05997505321400;5997505321400;5997505321608,5997505321400;5997505321608,https://imageproxy.wolt.com/assets/689b850087a8f04a4a7d9854,https://digitalcontent.api.tesco.com/v2/media/ghs/0cc97eb6-9eda-4e6d-b45a-0880ec2b3520/52e9b60b-03f4-4349-813b-1094df898f69_1239098459.jpeg;https://imageproxy.wolt.com/assets/689b850087a8f04a4a7d9854;https://imageproxy.wolt.com/assets/689b850487a8f04a4a7d9860,2,Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g | Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g | Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g,Spar: 40.0 g | Spar: 40.0 g | Tesco: 40.0 g
MP006955,Görögdinnye lédig,Görögdinnye lédig,2862030000000,02862030000000,2862030000000,https://wolt-menu-images-cdn.wolt.com/menu-images/64132260d9c27deb821d9a0e/1edea26a-f0ac-11ed-b530-96f1e9fcb68d_10000165802.png,https://digitalcontent.api.tesco.com/v2/media/ghs/d29e6168-263d-446a-89e2-d72025495454/b53db1a9-7026-4662-a2a3-4c3382dc0517_1618444284.jpeg;https://wolt-menu-images-cdn.wolt.com/menu-images/64132260d9c27deb821d9a0e/1edea26a-f0ac-11ed-b530-96f1e9fcb68d_10000165802.png,2,Prima;Tesco,2,same_exact_name,true,eltérő_kiszerelés_g,Görögdinnye lédig | Görögdinnye lédig,Prima: 7000.0 g | Tesco: 3000.0 g
MP006967,Gösser Spritz eperízű alkoholos sörital 4% 330 ml,Gösser Spritz eperízű alkoholos sörital 4% 330 ml,5998818174837,05998818174837;5998818174837;5998818174974,5998818174837;5998818174974,https://imageproxy.wolt.com/assets/69cd5d5c882f03cf986b665f,https://digitalcontent.api.tesco.com/v2/media/ghs/a69ca4a1-f0b3-4670-af26-102163d3c0e8/76843f63-d970-4a50-94a9-bb50612d5939_1141880759.jpeg;https://imageproxy.wolt.com/assets/69bbd751016902d4a7a17eff;https://imageproxy.wolt.com/assets/69cd5d5c882f03cf986b665f,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Gösser Spritz eperízű alkoholos sörital 4% 330 ml | Gösser Spritz eperízű alkoholos sörital 4% 330 ml | Gösser Spritz eperízű alkoholos sörital 4% 330 ml,Spar: 330.0 ml | Prima: 330.0 ml | Tesco: 330.0 ml
MP006992,Haas Natural instant élesztő 7 g,Haas Natural instant élesztő 7 g,5999543464910,05999543464910;5999543464910,5999543464910,https://imageproxy.wolt.com/assets/689b975e9bbcfa1dc39bce49,https://digitalcontent.api.tesco.com/v2/media/ghs/650ce781-ddff-492c-bdb3-935b6af04b29/360da3b0-9cf5-4767-be82-f916e7116509.jpeg;https://imageproxy.wolt.com/assets/689b975e9bbcfa1dc39bce49,2,Spar;Tesco,2,same_barcode,true,eltérő_kiszerelés_g,Haas Natural instant élesztő 7 g | Haas Natural instant élesztő 3 x 7 g,Spar: 7.0 g | Tesco: 21.0 g
MP007117,Hamé lazacos pástétom 100 g,Hamé lazacos pástétom 100 g,8593837271887,08593837271887;8593837271887;8595139787448,8593837271887;8595139787448,https://imageproxy.wolt.com/assets/689ba3fef18c6aaa8030d06d,https://digitalcontent.api.tesco.com/v2/media/ghs/13e99bb9-68a0-4781-87f2-4ebcd27e7084/2a93d573-b7d9-4eaf-af4f-60818140f199.jpeg;https://imageproxy.wolt.com/assets/689ba3fef18c6aaa8030d06d;https://imageproxy.wolt.com/assets/689ba4ac87a8f04a4a7db79d,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Hamé lazacos pástétom 100 g | Hamé lazacos pástétom 100 g | Hamé lazacos pástétom 100 g,Spar: 100.0 g | Prima: 100.0 g | Tesco: 100.0 g
MP007233,Hansaplast Universal sebtapasz 1 m x 6 cm,Hansaplast Universal sebtapasz 1 m x 6 cm,4005800042744,04005800042744;4005800042744,4005800042744,https://imageproxy.wolt.com/assets/697b5385088b76a80bd49a20,https://digitalcontent.api.tesco.com/v2/media/ghs/65d0d46c-2aa8-4273-bb96-da00033f5365/d86d8f93-81b6-4e92-bae9-43461b103f54_228648598.jpeg;https://imageproxy.wolt.com/assets/697b5385088b76a80bd49a20,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Hansaplast Universal sebtapasz 1 m x 6 cm | Hansaplast Universal sebtapasz 1 m x 6 cm,Spar: 25.0 g | Tesco: 1.0 db
MP007234,Hansaplast Universal sebtapasz 20 db,Hansaplast Universal sebtapasz 20 db,4005800239434,04005800239434;4005800239434,4005800239434,https://imageproxy.wolt.com/assets/697b53d9088b76a80bd49bd5,https://digitalcontent.api.tesco.com/v2/media/ghs/276b75b4-70d3-4f58-81f8-fa152d8e4a66/6d246451-7e74-4e00-8a22-229f1533ba0d_15008665.jpeg;https://imageproxy.wolt.com/assets/697b53d9088b76a80bd49bd5,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Hansaplast Universal sebtapasz 20 db | Hansaplast Universal sebtapasz 20 db,Spar: 20.0 g | Tesco: 20.0 db
MP007242,Happy Frucht fehérbab 400 g,Happy Frucht fehérbab 400 g,9001466305761,09001466305761;9001466305761,9001466305761,https://imageproxy.wolt.com/assets/689ba87387a8f04a4a7dbc1d,https://digitalcontent.api.tesco.com/v2/media/ghs/6ca05841-c189-4b57-963b-a70216f39ba6/565a05fa-267d-439f-b6f8-08af59bf7fec.jpeg;https://imageproxy.wolt.com/assets/689ba87387a8f04a4a7dbc1d,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Happy Frucht fehérbab 400 g | Happy Frucht fehérbab 400 g,Spar: 240.0 g | Tesco: 400.0 g
MP007243,Happy Frucht feketebab 400 g,Happy Frucht feketebab 400 g,9001466312196,09001466312196;9001466312196,9001466312196,https://imageproxy.wolt.com/assets/689ba8779bbcfa1dc39bdedd,https://digitalcontent.api.tesco.com/v2/media/ghs/17cb333a-580e-41f1-b1a2-5d825d90a418/4a758a68-1b15-4fc1-bd5b-a3782defbb35.jpeg;https://imageproxy.wolt.com/assets/689ba8779bbcfa1dc39bdedd,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Happy Frucht feketebab 400 g | Happy Frucht feketebab 400 g,Spar: 240.0 g | Tesco: 400.0 g
MP007244,Happy Frucht lencse 400 g,Happy Frucht lencse 400 g,9001466305778,09001466305778;9001466305778,9001466305778,https://imageproxy.wolt.com/assets/689ba87387a8f04a4a7dbc1c,https://digitalcontent.api.tesco.com/v2/media/ghs/688a3b3a-6b15-48e5-8866-d1435a5a9971/ef8a944d-2ec1-424d-b4be-da1993f04e76.jpeg;https://imageproxy.wolt.com/assets/689ba87387a8f04a4a7dbc1c,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Happy Frucht lencse 400 g | Happy Frucht lencse 400 g,Spar: 240.0 g | Tesco: 400.0 g
MP007248,Happy Frucht vörös kidney bab 400 g,Happy Frucht vörös kidney bab 400 g,9001466301558,09001466301558;9001466301558,9001466301558,https://imageproxy.wolt.com/assets/689ba86d87a8f04a4a7dbc11,https://digitalcontent.api.tesco.com/v2/media/ghs/d008c98a-1fdc-46da-9002-a9dfde267bf4/2b73f4f2-bc65-47d0-95de-5ca19a791390.jpeg;https://imageproxy.wolt.com/assets/689ba86d87a8f04a4a7dbc11,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Happy Frucht vörös kidney bab 400 g | Happy Frucht vörös kidney bab 400 g,Spar: 240.0 g | Tesco: 400.0 g
MP007267,Haribo Balla Stixx cseresznyeízű gumicukorka 80 g,Haribo Balla Stixx cseresznyeízű gumicukorka 80 g,8426617001421,08426617001421;8426617117153,8426617001421;8426617117153,https://imageproxy.wolt.com/assets/689ba212f18c6aaa8030cd60,https://digitalcontent.api.tesco.com/v2/media/ghs/95978934-f2d4-4802-ad15-e11eda954c84/e47c5692-096b-45d1-8d5c-dc8b937ea97c_231738242.jpeg;https://imageproxy.wolt.com/assets/689ba212f18c6aaa8030cd60,2,Prima;Tesco,2,same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Haribo Balla Stixx cseresznyeízű gumicukorka 80 g | Haribo Balla Stixx cseresznyeízű gumicukorka 80 g,Prima: 80.0 g | Tesco: 80.0 g
MP007268,Haribo Balla Stixx eperízű gumicukorka 80 g,Haribo Balla Stixx eperízű gumicukorka 80 g,4001686117194,08426617001438;4001686117194;8426617001438,4001686117194;8426617001438,https://imageproxy.wolt.com/assets/6972189d3c4317679c57f6d7,https://digitalcontent.api.tesco.com/v2/media/ghs/942c5b47-a67d-46be-ad92-2fad0a705cce/84ae343a-b119-421d-af72-4d1a6138adbc_1879939750.jpeg;https://imageproxy.wolt.com/assets/689b6b2c87a8f04a4a7d740f;https://imageproxy.wolt.com/assets/6972189d3c4317679c57f6d7,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Haribo Balla Stixx eperízű gumicukorka 80 g | Haribo Balla Stixx eperízű gumicukorka 80 g | Haribo Balla Stixx eperízű gumicukorka 80 g,Spar: 80.0 g | Prima: 80.0 g | Tesco: 80.0 g
MP007284,Haribo Jelly Beans zselés cukordrazsé 80 g,Haribo Jelly Beans zselés cukordrazsé 80 g,4001686013625,04001686013625;4001686013625;9002975703291,4001686013625;9002975703291,https://imageproxy.wolt.com/assets/689b786c87a8f04a4a7d85bf,https://digitalcontent.api.tesco.com/v2/media/ghs/41eb1a0d-2283-4deb-8266-f049293d3956/d325a98c-2eda-4029-8c10-f626e3e2bfde_1289755511.jpeg;https://imageproxy.wolt.com/assets/689b786c87a8f04a4a7d85bf;https://imageproxy.wolt.com/assets/689ba8d187a8f04a4a7dbcbc,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Haribo Jelly Beans zselés cukordrazsé 80 g | Haribo Jelly Beans zselés cukordrazsé 80 g | Haribo Jelly Beans zselés cukordrazsé 80 g,Spar: 80.0 g | Prima: 80.0 g | Tesco: 80.0 g
MP007342,"Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 400ml","Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 400ml",5410076659456,05410076659456;08006530029360;5410076659456;8700216305259,5410076659456;8006530029360;8700216305259,https://imageproxy.wolt.com/assets/69a18edd3fdec26b2f3150aa,https://digitalcontent.api.tesco.com/v2/media/ghs/21911a01-4ba8-4ad6-89c9-bc13c6864d92/f241b765-15a8-4231-9b8e-3264d3ad6759_395199821.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/bfc35a1a-5758-49ec-a294-2fbcf716111f/cae65ec7-b083-461d-87c2-bba65ac2b7fe_1447436719.jpeg;https://imageproxy.wolt.com/assets/69a18edd3fdec26b2f3150aa;https://imageproxy.wolt.com/assets/69aac1fa945e1041b5d371b3,2,Spar;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;eltérő_kiszerelés_ml,"Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 400ml | Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 500ml | Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 400ml | Head & Shoulders Apple Fresh Korpásodás Elleni Sampon, 625ml",Spar: 400.0 ml | Spar: 500.0 ml | Tesco: 400.0 ml | Tesco: 625.0 ml
MP007347,"Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 400ml","Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 400ml",5011321336032,05011321336032;08006530029469;5011321336032;8700216305303,5011321336032;8006530029469;8700216305303,https://imageproxy.wolt.com/assets/693c0b3ac70ce4a062fbef3a,https://digitalcontent.api.tesco.com/v2/media/ghs/84df94d4-5ce7-42c9-ac4f-34de9d3412e7/3763f675-61f4-4443-97f4-9a72f476cfee_614367862.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/bb09b27e-e9b7-4310-9db4-4687dc5db2a4/e5400c67-274d-47b3-8e27-c3493ad65a7e_1974701284.jpeg;https://imageproxy.wolt.com/assets/693c0b3ac70ce4a062fbef3a;https://imageproxy.wolt.com/assets/69aeb65ef15f84d5e8dfc9fb,3,Prima;Spar;Tesco,5,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;eltérő_kiszerelés_ml;azonos_kép_eltérő_vonalkód,"Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 400ml | Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 500ml | Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 400ml | Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 400ml | Head & Shoulders Citrus Fresh Korpásodás Elleni Sampon, 625ml",Spar: 400.0 ml | Spar: 500.0 ml | Prima: 400.0 ml | Tesco: 400.0 ml | Tesco: 625.0 ml
MP007356,"Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 500ml","Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 500ml",8006530029292,08006530029292;8700216157933,8006530029292;8700216157933,https://imageproxy.wolt.com/assets/69b3ee4f7c28665a5e591eef,https://digitalcontent.api.tesco.com/v2/media/ghs/f6aae78c-0fe4-4063-9d67-b84c76aa6804/a0e7b24f-70e0-47d2-95c2-99d796b7a950_1337409079.jpeg;https://imageproxy.wolt.com/assets/69b3ee4f7c28665a5e591eef,2,Spar;Tesco,2,same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 500ml | Head & Shoulders Classic Clean Korpásodás Elleni Sampon, 625ml",Spar: 500.0 ml | Tesco: 625.0 ml
MP007406,Heineken Silver világos sör 4% 330 ml,Heineken Silver világos sör 4% 330 ml,3850103902476,03850103902476;3850103902476;8712000061906,3850103902476;8712000061906,https://imageproxy.wolt.com/assets/68da7c61e4991e9d3ee0823c,https://digitalcontent.api.tesco.com/v2/media/ghs/976461b8-35ea-48a3-95db-b872ffac509b/d43494c2-7081-4be8-aff6-501a2ee3c900_1351634267.jpeg;https://imageproxy.wolt.com/assets/689ba61f9bbcfa1dc39bdb08;https://imageproxy.wolt.com/assets/68da7c61e4991e9d3ee0823c,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Heineken Silver világos sör 4% 330 ml | Heineken Silver világos sör 4% 330 ml | Heineken Silver világos sör 4% 330 ml,Spar: 330.0 ml | Prima: 330.0 ml | Tesco: 330.0 ml
MP007428,Helcom darabolt ananász enyhén cukrozott lében 565 g,Helcom darabolt ananász enyhén cukrozott lében 565 g,5907431657245,05907431657245;5907431657245,5907431657245,https://imageproxy.wolt.com/assets/689b7d029bbcfa1dc39bba69,https://digitalcontent.api.tesco.com/v2/media/ghs/6d5b90d5-39e0-449a-b2b5-8b5b4cd229c1/8f112e8d-63c1-4dc0-b85e-74191f11b8dc.jpeg;https://imageproxy.wolt.com/assets/689b7d029bbcfa1dc39bba69,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Helcom darabolt ananász enyhén cukrozott lében 565 g | Helcom darabolt ananász enyhén cukrozott lében 565 g,Spar: 340.0 g | Tesco: 565.0 g
MP007430,Helcom gyümölcssaláta cukrozott lében 820 g,Helcom gyümölcssaláta cukrozott lében 820 g,5908258307788,05908258307788;5908258307788,5908258307788,https://imageproxy.wolt.com/assets/689b7d579bbcfa1dc39bbb2f,https://digitalcontent.api.tesco.com/v2/media/ghs/b42853a5-479e-4a81-ad04-837e1832a714/d207dfb6-a09c-4ce6-a6ce-b617490a06da.jpeg;https://imageproxy.wolt.com/assets/689b7d579bbcfa1dc39bbb2f,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Helcom gyümölcssaláta cukrozott lében 820 g | Helcom gyümölcssaláta cukrozott lében 820 g,Spar: 470.0 g | Tesco: 820.0 g
MP007431,Helcom hámozott felezett őszibarack cukrozott lében 820 g,Helcom hámozott felezett őszibarack cukrozott lében 820 g,5907431657016,05907431657016;5907431657016,5907431657016,https://imageproxy.wolt.com/assets/689b7d029bbcfa1dc39bba68,https://digitalcontent.api.tesco.com/v2/media/ghs/0ccb1224-bf40-4dd7-8995-9bea7fe42d24/ed7448a8-b586-4a2e-94d5-ccfee84cbfd8.jpeg;https://imageproxy.wolt.com/assets/689b7d029bbcfa1dc39bba68,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Helcom hámozott felezett őszibarack cukrozott lében 820 g | Helcom hámozott felezett őszibarack cukrozott lében 820 g,Spar: 470.0 g | Tesco: 820.0 g
