product_name,barcode,unit_price,categories,image_urls
"BB félszáraz fehér pezsgő 11.5%, 750 ml",5999136650713,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/69381677d04962baa1b138a2;https://imageproxy.wolt.com/assets/69381677d04962baa1b138a3
"BB félszáraz rosé pezsgő 11.5%, 750 ml",5999136650690,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/69381676d04962baa1b1389e;https://imageproxy.wolt.com/assets/69381676d04962baa1b1389f
"BB száraz fehér pezsgő 11% 0,75 l",5999136650706,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/689f15b8389cd6a6784363aa;https://imageproxy.wolt.com/assets/689f15b9389cd6a6784363ac
"BB édes fehér pezsgő 11% 0,75 l",5999136650720,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa57;https://imageproxy.wolt.com/assets/689b955e87a8f04a4a7daa5b
BE(er) Cool gluténmentes világos lager sör 5% 500 ml,5999138201593,479.0,glutenmentes-76,https://imageproxy.wolt.com/assets/689bb10f9bbcfa1dc39bea13;https://imageproxy.wolt.com/assets/689bb1109bbcfa1dc39bea18
Baba 2in1 menta férfi frissítő tusfürdő 400 ml,8717644485910,1259.0,ferfi-tusfurdo-309,https://imageproxy.wolt.com/assets/69e17b28609eafedc63bc749
Baba 2in1 sampon és balzsam minden hajtípusra mandulaolajjal 400 ml,8710447462737,1259.0,szappanok-307,https://imageproxy.wolt.com/assets/69e17826609eafedc63bc4eb
Baba 2in1 sampon és balzsam száraz és töredezett hajra kókuszolajjal 400 ml,8710447462720,1259.0,szappanok-307,https://imageproxy.wolt.com/assets/69e17828609eafedc63bc4ee
Baba 2in1 vadszeder és gyömbér illat férfi tusfürdő 400 ml,8712561398893,1259.0,ferfi-tusfurdo-309,https://imageproxy.wolt.com/assets/69e17b28609eafedc63bc74a
Baba Gyümölcsöskert frissítő tusfürdő bogyósgyümölcs illattal 400 ml,8720181637957,1259.0,noi-csaladi-tusfurdo-308,https://imageproxy.wolt.com/assets/69e17a76609eafedc63bc6d0
Baba Gyümölcsöskert frissítő tusfürdő bogyósgyümölcs illattal 750 ml,8720181637971,1994.0,noi-csaladi-tusfurdo-308,https://imageproxy.wolt.com/assets/69e17a77609eafedc63bc6d1
